id	jp_id_ref	category	source_file	offset	record_index	raw_hex	jp_text	zh_text	control_tokens	status	length_risk	context_required	translator_note	qa_note	source_byte_len	chunk_row_index	prev_jp_text	next_jp_text
zh_txt_76dab471_00001A_0000	txt_76dab471_00001A_0000	message	msg/fld/evt/019.m	0x1A	0	81 75 8d 6a 8e e8 82 cc 83 6f 83 41 82 bf 82 e1 82 f1 81 40 82 a9 82 aa 82 dd 82 f0 01 00 82 dd 82 c2 82 af 82 c4 82 ab 82 bd 82 c1 82 c4 82 ce 82 e6 81 49 81 76 03 00	「綱手のバアちゃん　かがみを{CTRL_0001}みつけてきたってばよ！」		CTRL_0001	pending_translation	unknown	yes			56	0	「おもしろい　しかけも　よういして　あります」	「そうか　よくやった」
zh_txt_76dab471_000066_0001	txt_76dab471_000066_0001	message	msg/fld/evt/019.m	0x66	1	81 75 82 bb 82 a4 82 a9 81 40 82 e6 82 ad 82 e2 82 c1 82 bd 81 76 03 00	「そうか　よくやった」			pending_translation	unknown	yes			24	1	「綱手のバアちゃん　かがみを{CTRL_0001}みつけてきたってばよ！」	「でも　のこりの　かがみが　どこに　あるか{CTRL_0001}わからないってばよ・・・」
zh_txt_76dab471_000092_0002	txt_76dab471_000092_0002	message	msg/fld/evt/019.m	0x92	2	81 75 82 c5 82 e0 81 40 82 cc 82 b1 82 e8 82 cc 81 40 82 a9 82 aa 82 dd 82 aa 81 40 82 c7 82 b1 82 c9 81 40 82 a0 82 e9 82 a9 01 00 82 ed 82 a9 82 e7 82 c8 82 a2 82 c1 82 c4 82 ce 82 e6 81 45 81 45 81 45 81 76 03 00	「でも　のこりの　かがみが　どこに　あるか{CTRL_0001}わからないってばよ・・・」		CTRL_0001	pending_translation	unknown	yes			72	2	「そうか　よくやった」	「じつは　{CTRL_0103}{CTRL_0002}水晶の渓谷（すいしょうのけいこく）{CTRL_0103}{CTRL_0000}に{CTRL_0001}かがみが　あるという　じょうほうが　はいったんで」
zh_txt_76dab471_0000EE_0003	txt_76dab471_0000EE_0003	message	msg/fld/evt/019.m	0xEE	3	81 75 82 b6 82 c2 82 cd 81 40 03 01 02 00 90 85 8f bb 82 cc 8c 6b 92 4a 81 69 82 b7 82 a2 82 b5 82 e5 82 a4 82 cc 82 af 82 a2 82 b1 82 ad 81 6a 03 01 00 00 82 c9 01 00 82 a9 82 aa 82 dd 82 aa 81 40 82 a0 82 e9 82 c6 82 a2 82 a4 81 40 82 b6 82 e5 82 a4 82 d9 82 a4 82 aa 81 40 82 cd 82 a2 82 c1 82 bd 82 f1 82 c5 81 76 03 00	「じつは　{CTRL_0103}{CTRL_0002}水晶の渓谷（すいしょうのけいこく）{CTRL_0103}{CTRL_0000}に{CTRL_0001}かがみが　あるという　じょうほうが　はいったんで」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes			108	3	「でも　のこりの　かがみが　どこに　あるか{CTRL_0001}わからないってばよ・・・」	「いま　ほかの　ものに　そうさくに{CTRL_0001}いかせている　ところだ」
zh_txt_76dab471_00015C_0004	txt_76dab471_00015C_0004	message	msg/fld/evt/019.m	0x15C	4	81 75 82 a2 82 dc 81 40 82 d9 82 a9 82 cc 81 40 82 e0 82 cc 82 c9 81 40 82 bb 82 a4 82 b3 82 ad 82 c9 01 00 82 a2 82 a9 82 b9 82 c4 82 a2 82 e9 81 40 82 c6 82 b1 82 eb 82 be 81 76 03 00	「いま　ほかの　ものに　そうさくに{CTRL_0001}いかせている　ところだ」		CTRL_0001	pending_translation	unknown	yes			62	4	「じつは　{CTRL_0103}{CTRL_0002}水晶の渓谷（すいしょうのけいこく）{CTRL_0103}{CTRL_0000}に{CTRL_0001}かがみが　あるという　じょうほうが　はいったんで」	「{CTRL_0103}{CTRL_0002}水晶の渓谷{CTRL_0103}{CTRL_0000}に！？」
zh_txt_76dab471_0001B0_0005	txt_76dab471_0001B0_0005	message	msg/fld/evt/019.m	0x1B0	5	81 75 03 01 02 00 90 85 8f bb 82 cc 8c 6b 92 4a 03 01 00 00 82 c9 81 49 81 48 81 76 03 00	「{CTRL_0103}{CTRL_0002}水晶の渓谷{CTRL_0103}{CTRL_0000}に！？」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000	pending_translation	unknown	yes			30	5	「いま　ほかの　ものに　そうさくに{CTRL_0001}いかせている　ところだ」	「ああ　もうじき　ほうこくが　くるはずだ」
zh_txt_76dab471_0001E2_0006	txt_76dab471_0001E2_0006	message	msg/fld/evt/019.m	0x1E2	6	81 75 82 a0 82 a0 81 40 82 e0 82 a4 82 b6 82 ab 81 40 82 d9 82 a4 82 b1 82 ad 82 aa 81 40 82 ad 82 e9 82 cd 82 b8 82 be 81 76 03 00	「ああ　もうじき　ほうこくが　くるはずだ」			pending_translation	unknown	yes			44	6	「{CTRL_0103}{CTRL_0002}水晶の渓谷{CTRL_0103}{CTRL_0000}に！？」	「火影さま！　たいへんです！！」
zh_txt_76dab471_000224_0007	txt_76dab471_000224_0007	message	msg/fld/evt/019.m	0x224	7	81 75 89 ce 89 65 82 b3 82 dc 81 49 81 40 82 bd 82 a2 82 d6 82 f1 82 c5 82 b7 81 49 81 49 81 76 03 00	「火影さま！　たいへんです！！」			pending_translation	unknown	yes			34	7	「ああ　もうじき　ほうこくが　くるはずだ」	「どうした？」
zh_txt_76dab471_00025A_0008	txt_76dab471_00025A_0008	message	msg/fld/evt/019.m	0x25A	8	81 75 82 c7 82 a4 82 b5 82 bd 81 48 81 76 03 00	「どうした？」			pending_translation	unknown	yes			16	8	「火影さま！　たいへんです！！」	「{CTRL_0103}{CTRL_0002}水晶の渓谷{CTRL_0103}{CTRL_0000}に　むかった　３めいが{CTRL_0001}しょうそくを　たったようです・・・」
zh_txt_76dab471_00027E_0009	txt_76dab471_00027E_0009	message	msg/fld/evt/019.m	0x27E	9	81 75 03 01 02 00 90 85 8f bb 82 cc 8c 6b 92 4a 03 01 00 00 82 c9 81 40 82 de 82 a9 82 c1 82 bd 81 40 82 52 82 df 82 a2 82 aa 01 00 82 b5 82 e5 82 a4 82 bb 82 ad 82 f0 81 40 82 bd 82 c1 82 bd 82 e6 82 a4 82 c5 82 b7 81 45 81 45 81 45 81 76 03 00	「{CTRL_0103}{CTRL_0002}水晶の渓谷{CTRL_0103}{CTRL_0000}に　むかった　３めいが{CTRL_0001}しょうそくを　たったようです・・・」		CTRL_0103 CTRL_0002 CTRL_0103 CTRL_0000 CTRL_0001	pending_translation	unknown	yes			82	9	「どうした？」	「イルカ先生！　３めいって　だれだってばよ！？」
